Row,Column,Value
33,1801,1.4320557
33,1802,2.304675
33,1803,1.8742918
33,1805,1.8083432
33,1807,2.7019258
33,1809,1.4311013
33,1810,1.446935
33,1812,1.4500908
33,1813,2.598208
33,1819,1.5621345
33,1821,2.1914127
33,1823,1.8083429
33,1825,2.1441927
33,1827,1.5141836
33,1829,1.4263268
33,1830,1.4263268
33,1832,1.8083432
33,1833,1.4895127
33,1836,1.8083432
33,1842,3.3980486
33,1847,1.8083429
33,1850,1.4649059
33,1852,1.4638939
33,1853,3.3515258
33,1856,1.4263268
33,1857,5.197995
33,1858,1.8083432
33,1865,1.4592817
33,1871,1.4740863
33,1874,1.8083429
33,1876,1.4777627
33,1879,1.5621345
33,1880,1.4355731
33,1882,2.9131613
33,1885,2.8912325
33,1887,1.4105455
33,1895,1.5621345
33,1898,1.5169301
33,1900,4.8903246
33,1901,1.5431828
33,1902,1.5169301
33,1903,1.5141836
33,1906,2.1963642
33,1908,1.5141836
33,1911,1.5169301
33,1913,2.8856583
33,1914,2.2916317
33,1917,1.4868346
33,1920,2.5229964
33,1921,1.8083429
33,1922,1.8083432
33,1927,3.5102687
33,1929,3.2311246
33,1930,1.4355731
33,1934,2.2968082
33,1936,1.4670118
33,1937,2.8856173
33,1942,1.4085505
33,1945,1.4777627
33,1946,2.9251175
33,1948,2.1887605
33,1949,1.8083429
33,1951,3.2346697
33,1952,1.4263268
33,1955,1.8083432
33,1963,1.4777627
33,1964,1.4263268
33,1965,2.1564968
33,1966,3.4174747
33,1967,1.5431828
33,1968,1.5897058
33,1969,4.478996
33,1971,3.0252788
33,1973,1.4544777
33,1978,1.4162209
33,1979,1.4263268
33,1980,1.8083429
33,1983,3.2722366
33,1984,2.225588
33,1985,1.8083432
33,1987,3.8890085
33,1991,1.8083432
33,1992,3.243916
33,1994,1.8083432
33,1999,3.0024648
33,2000,1.4626307
33,2001,2.976422
33,2003,5.7668324
33,2005,3.2346697
33,2011,1.4730234
33,2013,1.4579492
33,2015,1.4649059
33,2016,1.8083429
33,2020,1.8083432
33,2021,2.8543472
33,2022,2.5221508
33,2025,2.2640605
33,2028,1.5897058
33,2029,2.1699753
33,2031,1.4579492
33,2032,1.8083432
33,2036,2.1843016
33,2037,1.5929677
33,2040,5.0589905
33,2044,1.5929677
33,2045,1.5141836
33,2048,1.4259073
33,2049,1.4397303
33,2050,3.2951777
33,2052,1.8083432
33,2061,1.459492
33,2062,2.1686392
33,2064,1.4638939
33,2065,1.4670118
33,2066,1.4355731
33,2067,1.4263268
33,2072,1.4355731
33,2075,1.5141836
33,2081,4.0491023
33,2083,3.2346697
33,2086,1.8083432
33,2087,1.4263268
33,2088,1.5929677
33,2089,1.4263268
33,2091,3.267835
33,2092,1.4263268
33,2093,3.9907665
33,2096,3.016612
33,2097,2.5141835
33,2100,1.8083432
33,2101,1.8083429
33,2102,2.223519
33,2106,2.9265246
33,2109,2.5221505
33,2114,2.1519728
33,2117,1.4655244
33,2121,1.4647903
33,2126,1.459492
33,2127,1.8083432
33,2131,1.719736
33,2132,1.4162209
33,2133,2.5274367
33,2134,1.5897058
33,2136,1.4162209
33,2142,1.8083429
33,2145,2.1464198
33,2146,1.597377
33,2147,1.8083432
33,2149,1.4263268
33,2152,2.154583
33,2153,1.4263268
33,2154,1.4868346
33,2157,1.4544777
33,2162,1.8083432
33,2166,1.8083432
33,2167,2.2948937
33,2168,1.5897058
33,2172,1.5621345
33,2174,1.5897058
33,2176,3.5983887
33,2177,3.032597
33,2180,2.1329246
33,2181,2.8550897
33,2186,1.4263268
33,2191,1.4777627
33,2192,1.8083429
33,2200,1.455229
33,2201,1.4039897
33,2203,1.4041165
33,2207,1.8083429
33,2210,1.8083432
33,2214,1.8083429
33,2221,1.4263268
33,2222,2.1374989
33,2225,1.4263268
33,2228,1.4431372
33,2231,1.5929677
33,2237,1.4345523
33,2241,3.0050256
33,2242,1.5169301
33,2247,2.182914
33,2251,1.4428911
33,2252,2.1690838
33,2257,1.4428911
33,2261,1.8083432
33,2262,1.8297963
33,2264,2.8950648
33,2267,2.980824
33,2268,1.4579492
33,2269,2.3012342
33,2274,3.5989137
33,2276,1.4263268
33,2281,2.5102692
33,2284,1.4263268
33,2286,2.2916317
33,2289,1.4263268
33,2298,1.8083429
33,2299,3.5874257
33,2300,3.55372
33,2301,1.4355731
33,2302,1.8083429
33,2305,1.4355731
33,2306,1.8083429
33,2307,2.9598212
33,2309,1.5431828
33,2322,1.4039897
33,2323,1.4355731
33,2326,1.531341
33,2327,1.8083432
33,2330,1.5929677
33,2334,1.4638939
33,2335,4.705323
33,2337,3.3100493
33,2340,1.8083429
33,2344,1.5897058
33,2348,1.4184811
33,2350,1.4355731
33,2353,2.2995567
33,2354,1.5929677
33,2355,1.8742918
33,2360,1.4263356
33,2364,1.8083429
33,2369,1.536344
33,2373,2.181651
33,2376,1.4428911
33,2378,2.2014878
33,2379,1.8083432
33,2385,1.4428911
33,2386,3.2478514
33,2387,1.8083429
33,2388,1.4355731
33,2392,1.4868346
33,2393,1.4638939
33,2396,1.4479058
33,2400,1.8083432
33,2404,1.4638939
33,2406,1.5413027
33,2411,2.1870658
33,2414,1.8083432
33,2415,2.1942081
33,2416,2.200659
33,2417,2.1893725
33,2418,3.0630417
33,2419,2.2916317
33,2421,1.4252707
33,2425,1.5897058
33,2428,2.8518107
33,2430,5.1896744
33,2434,1.4766142
33,2436,2.5272112
33,2437,1.4355731
33,2443,1.4428911
33,2448,1.4263268
33,2449,1.5141836
33,2452,1.428947
33,2456,1.8083432
33,2460,2.1374989
33,2461,4.5163536
33,2465,1.8083432
33,2470,3.7638283
33,2472,2.9946928
33,2475,2.5102687
33,2476,2.5102692
33,2478,1.4355731
33,2479,1.4085505
33,2480,1.8083429
33,2482,1.4263268
33,2483,2.5190365
33,2498,1.8083432
33,2500,2.1887605
33,2501,1.8083432
33,2502,1.4263268
33,2503,2.1374989
33,2505,2.2968166
33,2511,2.463894
33,2512,1.8083432
33,2513,1.4703525
33,2516,2.8912325
33,2517,1.8742918
33,2518,1.5132986
33,2520,2.337532
33,2521,4.5276594
33,2522,1.8083432
33,2526,1.4263268
33,2528,2.298706
33,2532,2.5217392
33,2537,3.2722366
33,2541,1.8083432
33,2542,1.4263268
33,2547,1.5217392
33,2548,1.4162209
33,2554,2.5102692
33,2556,1.8083432
33,2560,1.4638939
33,2562,1.5929677
33,2564,1.5621345
33,2565,1.4638939
33,2574,3.6166859
33,2575,1.4466059
33,2578,1.5141836
33,2581,2.1796234
33,2582,1.5169301
33,2587,1.8083432
33,2588,1.4649059
33,2590,1.4889677
33,2594,3.4142761
33,2596,1.4649059
33,2597,2.9233856
33,2598,1.4355731
33,2601,1.5897058
33,2602,1.8083432
33,2604,1.4425676
33,2605,1.8083429
33,2606,1.4428911
33,2610,1.5217392
33,2611,1.5929677
33,2613,2.808343
33,2618,2.9324038
33,2619,1.8083432
33,2620,2.1840253
33,2621,3.7338662
33,2623,1.4626307
33,2627,3.2215657
33,2628,1.480216
33,2633,1.4162209
33,2634,1.4263268
33,2636,1.4085505
33,2641,1.8083432
33,2642,1.5929677
33,2645,1.8083432
33,2646,1.5183864
33,2648,1.8083432
33,2652,1.4744272
33,2653,2.1783018
33,2654,1.4670118
33,2655,4.401655
33,2657,1.8083432
33,2659,1.4057747
33,2660,2.5229964
33,2663,1.4949994
33,2674,2.5102692
33,2676,2.7019258
33,2685,1.8083429
33,2688,1.8083432
33,2689,1.4638939
33,2690,2.463894
33,2697,2.4895127
33,2698,1.4355731
33,2699,1.5897058
33,2700,1.5141836
33,2707,1.4336734
33,2711,1.8083429
33,2713,1.7434063
33,2717,1.4263268
33,2721,4.2812514
33,2722,3.1612077
33,2723,2.986074
33,2725,5.0430126
33,2728,1.8083432
33,2730,1.5929677
33,2731,2.1914127
33,2733,4.458728
33,2735,1.4649059
33,2743,1.8083432
33,2746,3.2292888
33,2750,1.4263268
33,2751,2.8753033
33,2759,2.9231758
33,2770,3.2439163
33,2772,6.013031
33,2777,1.8083429
33,2778,2.287942
33,2781,2.3580537
33,2783,3.7516172
33,2785,2.1374989
33,2787,2.8083432
33,2788,1.4889677
33,2794,1.8083429
33,2795,1.4638939
33,2797,2.144817
33,2798,1.4263268
33,2799,4.5410337
33,2802,1.5431828
33,2803,3.0824804
33,2804,1.4263268
33,2805,2.2993028
33,2807,2.1914127
33,2808,2.135241
33,2809,1.8083429
33,2810,1.8083432
33,2811,1.4270115
33,2825,1.8083432
33,2826,1.4263268
33,2827,2.223665
33,2829,1.4689348
33,2835,1.8083432
33,2837,1.459492
33,2838,1.4626307
33,2843,2.9241009
33,2845,3.111445
33,2847,1.4500908
33,2849,1.8083432
33,2856,1.5141836
33,2859,1.4355731
33,2861,1.459492
33,2863,3.1607158
33,2865,1.5169301
33,2867,1.8083432
33,2869,1.4664903
33,2871,4.586995
33,2879,2.1742015
33,2880,1.4638939
33,2881,1.8083429
33,2882,1.5169301
33,2886,1.7019259
33,2889,3.7844064
33,2892,1.8742918
33,2893,1.4263268
33,2897,3.3515263
33,2899,1.4703525
33,2903,1.8083429
33,2909,1.5169301
33,2910,1.5621345
33,2914,1.4397303
33,2917,3.996354
33,2918,2.3170848
33,2919,1.4428911
33,2920,2.1107054
33,2921,3.849791
33,2922,1.4199461
33,2925,3.2951777
33,2927,1.5724462
33,2929,2.8639567
33,2931,3.322527
33,2933,3.2346697
33,2936,1.8083432
33,2938,1.4868346
33,2941,1.441077
33,2943,2.2819378
33,2944,3.9040892
33,2950,3.0523367
33,2955,1.5929677
33,2956,1.4649059
33,2960,1.8083432
33,2961,1.568759
33,2962,2.5121918
33,2965,2.1505558
33,2966,1.4432912
33,2968,3.0158367
33,2971,1.4895127
33,2973,1.4703525
33,2974,1.5732028
33,2976,1.5149767
33,2980,3.0358589
33,2983,1.4085505
33,2985,1.8083432
33,2988,1.4397233
33,2992,2.282016
33,2994,4.3564925
33,3002,2.1453469
33,3003,2.1411886
33,3004,3.3300824
33,3008,1.8083432
33,3009,1.4638939
33,3010,1.5929677
33,3011,1.8083429
33,3014,1.5431828
33,3016,1.459492
33,3019,1.5169301
33,3021,3.7607102
33,3022,1.461173
33,3023,1.8083429
33,3024,1.4263268
33,3025,2.134318
33,3026,2.1934235
33,3027,3.0798023
33,3028,1.4263268
33,3029,1.8083429
33,3031,2.8751502
33,3034,1.4895127
33,3035,3.0633202
33,3037,1.8083432
33,3039,2.137855
33,3042,3.9444933
33,3046,1.4039897
33,3048,1.5169301
33,3050,1.8083429
33,3051,3.0135355
33,3052,2.9106925
33,3053,2.9694533
33,3059,1.8083429
33,3063,1.5897058
33,3068,3.7662072
33,3071,1.5897058
33,3074,1.8742918
33,3075,1.8083429
33,3084,1.8083432
33,3085,2.4165788
33,3086,1.4263268
33,3087,4.898841
33,3089,1.7090003
33,3090,2.5149322
33,3092,1.8083432
33,3093,1.4460093
33,3094,1.5929677
33,3096,4.361981
33,3097,2.145772
33,3099,2.523312
33,3101,3.1310084
33,3103,3.4057202
33,3107,1.4638939
33,3109,1.4428911
33,3110,3.7344763
33,3111,1.8083432
33,3112,1.4649059
33,3117,5.2036014
33,3119,1.4041165
33,3120,2.2916317
33,3123,2.137855
33,3124,2.3547916
33,3127,1.5504858
33,3128,3.0641274
33,3132,1.4673765
33,3135,1.4039897
33,3142,1.4355731
33,3147,2.2506418
33,3150,1.4263268
33,3153,2.231583
33,3159,1.4263268
33,3162,4.4714317
34,1,2.5258307
34,4,1.4366075
34,6,1.7223445
34,13,1.4833047
34,14,1.4833047
34,17,1.5201488
34,23,1.4813244
34,24,2.311071
34,26,1.4833047
34,32,1.4952128
34,33,2.2971635
34,34,13.2445545
34,45,1.4833047
34,51,1.7031865
34,53,1.5258306
34,55,1.4484712
34,58,2.5202174
34,60,1.7598435
34,61,2.7598438
34,74,1.4952128
34,77,1.5228086
34,78,1.7598435
34,79,1.4833047
34,82,1.756458
34,89,1.423409
34,93,2.2546701
34,95,1.444201
34,96,1.4833047
34,103,1.4352958
34,108,3.2054758
34,114,2.2268548
34,120,2.2328432
34,121,1.5293727
34,125,1.4310901
34,128,1.7598435
34,130,1.7316294
34,132,2.483305
34,135,1.4703228
34,138,1.5202172
34,139,3.008994
34,142,1.542819
34,143,1.4952128
34,146,1.4833047
34,148,3.9692616
34,152,1.5074508
34,158,2.249115
34,160,3.285674
34,162,1.4972124
34,164,1.5202172
34,165,1.4829133
34,167,2.1903172
34,170,1.4936864
34,171,1.4958735
34,180,3.3163402
34,182,2.2149339
34,184,1.4833047
34,188,2.1985612
34,189,2.2056494
34,192,2.1984448
34,195,1.4833047
34,199,1.4833047
34,202,1.4491342
34,203,2.9530764
34,205,1.5258306
34,208,1.4833047
34,212,1.585691
34,215,1.4952128
34,216,2.2281075
34,219,1.520871
34,220,1.5202172
34,223,1.4502177
34,232,4.7562733
34,233,6.230167
34,252,1.4952128
34,257,1.5009723
34,260,2.2138915
34,268,1.756458
34,271,1.4833047
34,279,1.4291837
34,280,1.4919717
34,286,1.520871
34,294,2.2310665
34,298,4.0034537
34,302,5.5027704
34,303,1.4793439
34,305,2.5258307
34,306,2.2008905
34,309,2.1988192
34,310,1.5202172
34,317,1.7598435
34,322,1.5202172
34,327,2.9747133
34,329,1.4833047
34,331,3.7723181
34,332,2.2490873
34,333,2.2026365
34,338,1.8138586
34,339,1.7598435
34,366,1.7598435
34,369,1.4833047
34,375,2.260008
34,376,3.2076445
34,388,1.4376854
34,394,1.4833047
34,398,1.4952128
34,404,1.4833047
34,405,1.4833047
34,411,1.5202172
34,413,1.7598435
34,414,1.5202172
34,416,1.4972124
34,419,1.4833047
34,421,1.4137865
34,423,2.5202174
34,426,1.4785461
34,435,3.053507
34,438,2.1545959
34,439,2.2127883
34,443,3.707076
34,451,1.5202172
34,455,2.5256538
34,465,3.4700708
34,469,1.4338756
34,474,1.5201488
34,477,1.417329
34,478,3.6377134
34,482,1.4972124
34,483,1.4833047
34,491,1.4284614
34,494,1.4827628
34,496,2.9176984
34,498,1.8138586
34,500,1.5047425
34,502,1.4785461
34,503,1.5564967
34,504,2.5737019
34,505,1.4813244
34,508,2.483305
34,509,1.4581084
34,510,1.8138586
34,511,2.2423885
34,516,2.2208111
34,517,2.906588
34,540,1.5205572
34,543,1.4708685
34,551,2.483305
34,552,1.5293727
34,556,1.4833047
34,557,1.4833047
34,559,1.4833047
34,560,1.4833047
34,561,1.7814621
34,562,2.2765062
34,566,4.006735
34,569,2.910733
34,570,1.466754
34,575,1.5201488
34,577,2.2076814
34,587,2.249115
34,593,1.4579334
34,595,2.2337217
34,610,1.7598435
34,616,2.4850645
34,620,1.4833047
34,622,1.4578849
34,623,2.2405412
34,624,2.493772
34,626,2.1903172
34,628,2.191074
34,642,1.5293727
34,644,1.520871
34,645,1.8138586
34,648,2.2244606
34,656,1.4634018
34,664,3.2211084
34,667,4.7474337
34,673,2.226173
34,679,2.1888084
34,685,2.2244606
34,687,1.5202172
34,690,1.462215
34,692,1.5202172
34,695,1.4829133
34,697,2.429184
34,698,1.4833047
34,699,1.4833047
34,700,3.2098107
34,704,1.5183489
34,705,3.1895952
34,709,1.5202172
34,710,1.5258306
34,711,1.5550143
34,740,2.2920496
34,750,1.7155143
34,755,2.210342
34,756,1.5009723
34,770,1.4267912
34,771,1.4390082
34,774,2.483305
34,777,3.9728312
34,780,2.2468114
34,781,2.2971635
34,782,1.5045133
34,786,3.2244606
34,787,2.220642
34,800,1.4833047
34,803,2.210727
34,810,2.5222683
34,812,1.5564967
34,816,1.7145007
34,819,1.4295387
34,824,1.7278551
34,826,3.789229
34,828,1.5202172
34,835,1.7635869
34,837,4.9687467
34,839,2.2265706
34,842,2.1988192
34,846,1.5202172
34,848,1.5202172
34,852,1.4191258
34,853,1.5202172
34,857,1.4972124
34,858,1.4833047
34,862,2.9842772
34,863,1.7598435
34,878,1.4936864
34,880,1.4316987
34,885,1.4833047
34,887,1.7598435
34,891,1.4972124
34,897,1.4833047
34,899,3.2579403
34,901,1.5489444
34,903,3.2304425
34,905,1.5489444
34,906,1.4952128
34,908,1.4597585
34,921,2.264559
34,928,2.5110402
34,929,4.0027037
34,930,1.4218044
34,934,1.5202172
34,936,1.4833047
34,937,1.4833047
34,941,2.9241962
34,943,2.311071
34,953,1.585691
34,958,1.4833047
34,961,1.5511959
34,964,1.7412567
34,971,2.9257946
34,974,2.4936867
34,982,1.4833047
34,983,1.4445884
34,984,1.4475815
34,989,3.2402225
34,991,1.4787855
34,993,2.4754195
34,996,1.4243774
34,1003,2.5258307
34,1005,2.483305
34,1008,3.004377
34,1009,1.4833047
34,1016,2.1979825
34,1019,1.4833047
34,1027,1.4972124
34,1028,2.2054758
34,1029,1.4833047
34,1034,1.4550178
34,1042,1.7598436
34,1047,4.687127
34,1055,3.2516708
34,1057,1.5317892
34,1061,1.7658103
34,1062,2.9987633
34,1066,2.2805777
34,1067,1.7718326
34,1068,1.7155143
34,1071,2.483305
34,1072,2.4937954
34,1073,1.7062904
34,1087,2.4901607
34,1088,1.4833047
34,1089,2.2180018
34,1095,1.7145007
34,1097,1.4544309
34,1098,2.311071
34,1103,2.186491
34,1104,1.4833047
34,1105,1.4833047
34,1108,1.5202172
34,1113,1.7718326
34,1124,1.4559975
34,1129,1.4789593
34,1130,1.4388388
34,1132,1.7378037
34,1139,1.4833047
34,1143,1.5009723
34,1146,1.4617596
34,1148,2.4854417
34,1166,1.4833047
34,1167,4.519687
34,1170,1.4755838
34,1172,1.4785461
34,1176,1.7718326
34,1182,2.4868803
34,1188,1.4502177
34,1193,3.2579403
34,1194,2.5283592
34,1196,3.304892
34,1201,1.4474266
34,1202,1.5202172
34,1204,2.2357314
34,1205,2.4980898
34,1214,1.4833047
34,1215,1.4913809
34,1216,1.5258306
34,1218,1.7070127
34,1226,3.2304425
34,1227,3.0035222
34,1229,1.4113793
34,1231,1.4955509
34,1232,1.4972124
34,1236,1.4464569
34,1237,3.1939912
34,1239,1.5564967
34,1243,1.5009723
34,1244,2.2502098
34,1245,1.5009723
34,1253,1.4807839
34,1257,1.5202172
34,1258,1.4972124
34,1259,4.5293527
34,1264,1.4833047
34,1269,1.5796688
34,1272,1.4785461
34,1273,2.4785464
34,1274,1.4195707
34,1277,1.7155143
34,1281,2.5258307
34,1283,1.7200701
34,1286,2.1988192
34,1292,1.4283745
34,1296,1.4734424
34,1301,2.4481683
34,1303,2.466856
34,1308,2.1743467
34,1311,2.2345498
34,1312,1.4833047
34,1314,2.144698
34,1330,3.4754195
34,1336,1.4972124
34,1340,1.5202172
34,1342,2.264559
34,1345,1.4390082
34,1349,2.5258307
34,1353,4.247825
34,1361,2.243542
34,1367,1.8138586
34,1376,1.4952128
34,1378,2.2423885
34,1382,1.4833047
34,1383,1.4833047
34,1386,1.4952128
34,1387,2.5009992
34,1395,3.2550564
34,1400,1.4829133
34,1401,1.5202172
34,1405,1.7598435
34,1406,1.4972124
34,1409,3.2451763
34,1415,1.4789898
34,1419,1.756458
34,1422,1.5360297
34,1425,2.1903172
34,1428,1.756458
34,1433,1.4936864
34,1435,1.466754
34,1437,1.7658103
34,1449,1.5796688
34,1453,1.4798174
34,1454,1.7598435
34,1455,1.4566699
34,1463,3.241345
34,1465,2.2742207
34,1466,1.4833047
34,1470,1.4378586
34,1473,1.5202172
34,1478,1.4833047
34,1488,1.4833047
34,1489,1.5202172
34,1490,2.2012038
34,1491,2.2094183
34,1494,3.239006
34,1502,1.4972124
34,1503,2.2003345
34,1507,2.4905906
34,1508,2.5511959
34,1515,1.5202172
34,1516,1.7255983
34,1539,2.9315472
34,1543,1.4523513
34,1549,2.4784465
34,1553,2.2244606
34,1554,1.7598435
34,1555,1.4155253
34,1556,1.5202172
34,1559,1.5360297
34,1565,2.5258307
34,1568,1.4341478
34,1576,1.4972124
34,1577,1.4833047
34,1586,1.4833047
34,1591,2.311071
34,1594,1.5376151
34,1601,1.466754
34,1603,2.1988192
34,1604,3.1876147
34,1609,2.1899257
34,1627,1.5104493
34,1629,1.7035542
34,1639,1.747638
34,1642,1.4833047
34,1646,2.210727
34,1650,3.2971635
34,1651,3.0520065
34,1653,1.4833047
34,1657,1.5258306
34,1669,2.5258307
34,1672,2.2089028
34,1673,2.2363687
34,1674,1.756458
34,1676,1.4640943
34,1679,3.2971635
34,1688,1.7598435
34,1694,1.7170297
34,1697,1.756458
34,1707,3.9620423
34,1712,2.1988192
34,1715,1.4833047
34,1721,2.483305
34,1724,1.4817657
34,1726,1.4349307
34,1727,4.021044
34,1728,2.913477
34,1732,2.1988192
34,1738,1.5009723
34,1741,2.1988192
34,1747,2.22751
34,1748,3.046048
34,1753,2.1988192
34,1754,2.3223069
34,1755,2.9805171
34,1757,3.769989
34,1762,1.4833047
34,1763,1.4432216
34,1764,2.906588
34,1771,2.5234303
34,1773,4.719036
34,1781,1.7598435
34,1783,2.2357314
34,1787,1.4833047
34,1788,2.483305
34,1790,2.4980898
34,1791,1.485099
34,1792,1.7062904
34,1800,1.4349307
34,1802,2.243542
34,1805,2.483305
34,1819,1.4765491
34,1832,1.4833047
34,1836,1.4833047
34,1842,2.3340757
34,1845,1.4376854
34,1847,1.8138586
34,1853,2.9805171
34,1857,3.6846294
34,1858,1.4833047
34,1882,1.4952128
34,1900,1.5202172
34,1901,2.214242
34,1906,1.4694631
34,1911,1.4456077
34,1913,2.4892478
34,1914,2.2357314
34,1917,2.2122424
34,1920,1.4833047
34,1922,1.4833047
34,1927,1.5293727
34,1929,2.191074
34,1934,2.1853192
34,1936,1.4813244
34,1937,1.464438
34,1946,3.8717787
34,1948,2.210727
34,1951,1.4833047
34,1955,1.4833047
34,1965,1.4572737
34,1966,1.4972124
34,1967,1.4972124
34,1968,1.5202172
34,1969,4.7741485
34,1971,1.5202172
34,1980,1.530043
34,1983,1.5550143
34,1984,2.264559
34,1985,1.4833047
34,1986,2.4820623
34,1987,3.001514
34,1991,1.4833047
34,1994,1.4833047
34,1999,2.226173
34,2001,1.4578849
34,2003,2.3148308
34,2005,1.4833047
34,2016,1.8138586
34,2020,2.483305
34,2022,1.4833047
34,2023,1.7658103
34,2025,1.4873466
34,2028,1.5202172
34,2029,1.7289606
34,2032,1.4833047
34,2036,2.4755838
34,2037,1.7598435
34,2040,2.167716
34,2044,1.7598435
34,2050,3.9785175
34,2052,1.4833047
34,2062,1.5175903
34,2065,1.4813244
34,2081,3.6912894
34,2083,1.4833047
34,2084,1.7373374
34,2086,1.4833047
34,2088,1.7598435
34,2091,3.2155914
34,2093,3.001528
34,2096,1.5286511
34,2100,2.483305
34,2102,1.4634018
34,2106,1.468291
34,2114,1.5521562
34,2117,1.7385925
34,2127,2.483305
34,2133,1.5079755
34,2134,1.5202172
34,2142,1.5201488
34,2145,2.2271283
34,2147,1.4833047
34,2152,1.5258306
34,2154,1.4952128
34,2162,1.4833047
34,2166,1.4833047
34,2167,2.4753575
34,2168,1.5202172
34,2174,1.5202172
34,2176,2.136205
34,2177,3.046048
34,2180,1.4732809
34,2181,3.9749904
34,2190,1.4497225
34,2201,1.4785461
34,2210,1.4833047
34,2215,1.4376854
34,2228,1.4884745
34,2231,1.7598435
34,2241,3.2976632
34,2247,2.1703396
34,2251,1.5258306
34,2257,2.5258307
34,2261,1.4833047
34,2264,1.4544579
34,2267,1.466754
34,2269,1.5202172
34,2274,1.4958735
34,2275,1.4218044
34,2281,2.1988192
34,2286,2.2357314
34,2299,3.9132488
34,2302,1.8138586
34,2306,1.8138586
34,2307,2.2514288
34,2308,1.4225883
34,2309,1.4972124
34,2320,2.4936867
34,2322,1.4785461
34,2327,1.4833047
34,2330,1.7598435
34,2334,1.442878
34,2335,2.2177176
34,2337,1.5473258
34,2344,1.5202172
34,2353,2.4976468
34,2354,2.7598433
34,2373,1.4341478
34,2376,2.5258307
34,2378,1.4952128
34,2379,2.199489
34,2385,1.5258306
34,2386,2.2967718
34,2392,1.4952128
34,2400,1.4833047
34,2414,1.4833047
34,2415,2.495213
34,2417,1.4617596
34,2418,2.2517753
34,2419,2.2357314
34,2421,1.5056007
34,2425,1.5202172
34,2430,3.9620423
34,2436,1.4833047
34,2443,1.5258306
34,2452,1.7463729
34,2456,1.4833047
34,2461,3.233286
34,2462,1.504219
34,2465,2.483305
34,2470,4.0047545
34,2472,2.4400988
34,2475,1.5293727
34,2476,2.1988192
34,2498,1.4833047
34,2500,2.210727
34,2501,1.4833047
34,2505,2.5234303
34,2512,1.4833047
34,2518,1.5099173
34,2520,2.2591493
34,2521,2.2561698
34,2522,2.483305
34,2528,2.5202174
34,2532,5.0453415
34,2537,2.2771854
34,2541,1.4833047
34,2547,2.5009723
34,2554,2.1988192
34,2556,1.4833047
34,2562,1.7598435
34,2574,3.998383
34,2575,2.1820717
34,2587,1.4833047
34,2594,1.4833047
34,2597,1.4734424
34,2601,1.5202172
34,2602,1.4833047
34,2604,1.7477617
34,2606,1.5258306
34,2608,1.7598436
34,2610,1.5009723
34,2611,1.7598435
34,2613,2.483305
34,2618,3.2822886
34,2619,2.9769912
34,2621,4.756012
34,2627,2.2943003
34,2628,1.4827628
34,2641,1.4833047
34,2642,1.7598435
34,2645,2.483305
34,2648,2.1911998
34,2652,1.4970798
34,2653,1.435973
34,2654,2.2029037
34,2655,1.520871
34,2657,1.4833047
34,2659,1.479101
34,2660,2.483305
34,2663,1.5042497
34,2674,2.1988192
34,2688,1.4833047
34,2699,1.5202172
34,2721,2.2004662
34,2722,1.4444747
34,2723,3.023043
34,2725,2.2971635
34,2728,1.4833047
34,2730,1.7598435
34,2731,1.7658103
34,2733,4.7562733
34,2743,1.4833047
34,2746,2.2363853
34,2759,2.185692
34,2770,1.4833047
34,2772,6.2132235
34,2781,2.5256538
34,2783,4.7530603
34,2787,1.4833047
34,2796,1.7200096
34,2797,2.9476352
34,2799,3.2608156
34,2802,1.4972124
34,2803,3.2318773
34,2805,1.4812968
34,2810,1.4833047
34,2811,1.4307323
34,2825,1.4833047
34,2827,2.2164865
34,2829,1.529397
34,2835,1.4833047
34,2845,3.0211897
34,2849,2.483305
34,2867,1.4833047
34,2871,3.2340865
34,2879,2.518334
34,2889,3.2318153
34,2897,2.9805174
34,2909,1.441174
34,2917,3.0059223
34,2918,2.5413055
34,2919,2.2655146
34,2920,1.4533176
34,2921,3.790277
34,2922,1.4751482
34,2925,2.9785175
34,2927,2.208915
34,2931,1.4833047
34,2933,1.4833047
34,2936,2.483305
34,2938,1.4952128
34,2943,1.4988694
34,2950,2.2473524
34,2955,1.7598435
34,2960,1.4833047
34,2961,1.5317892
34,2962,2.2468915
34,2965,1.4442995
34,2968,3.9344373
34,2971,1.756458
34,2976,1.5564967
34,2980,4.285674
34,2983,1.7129754
34,2985,1.4833047
34,2992,1.4914083
34,2994,2.942553
34,3003,2.1935446
34,3004,2.9842772
34,3008,1.4833047
34,3010,1.7598435
34,3014,2.2193837
34,3021,3.264586
34,3023,1.5368663
34,3026,2.2330165
34,3027,3.2550564
34,3034,1.756458
34,3035,2.5145905
34,3037,1.4833047
34,3042,2.9654102
34,3046,1.4785461
34,3049,1.4260355
34,3051,2.9858878
34,3052,2.2587996
34,3053,2.3069556
34,3063,1.5202172
34,3068,2.2581968
34,3071,1.5202172
34,3084,1.4833047
34,3087,4.516066
34,3090,2.2211084
34,3092,1.4833047
34,3094,1.7598435
34,3096,1.4615482
34,3097,2.2414064
34,3099,1.5371832
34,3101,2.2710202
34,3103,2.2490873
34,3109,1.5258306
34,3111,1.4833047
34,3117,4.7904162
34,3120,2.2357314
34,3124,2.2860274
34,3128,2.303441
34,3135,1.4785461
34,3158,1.4390707
34,3162,3.285674
35,15,1.8142827
35,35,11.570047
35,148,1.7155144
35,180,1.5552875
35,188,1.7021201
35,208,1.5162084
35,216,1.4377781
